qid	pid	score
Q6609	C6714	1
Q6610	C6715	1
Q6611	C6716	1
Q6612	C6717	1
Q6613	C6718	1
Q6615	C6720	1
Q6616	C6721	1
Q6617	C6722	1
Q6618	C6723	1
Q6619	C6724	1
Q6620	C6726	1
Q6621	C6727	1
Q6622	C6728	1
Q6624	C6732	1
Q6625	C6733	1
Q6626	C6734	1
Q6627	C6735	1
Q6628	C6736	1
Q6629	C6737	1
Q6630	C6738	1
Q6631	C6740	1
Q6633	C6742	1
Q6634	C6743	1
Q6635	C6744	1
Q6636	C6745	1
Q6637	C6746	1
Q6639	C6748	1
Q6640	C6749	1
Q6641	C6750	1
Q6642	C6751	1
Q6643	C6752	1
Q6644	C6753	1
Q6645	C6754	1
Q6646	C6755	1
Q6647	C6756	1
Q6649	C6758	1
Q6650	C6759	1
Q6651	C6760	1
Q6652	C6761	1
Q6653	C6762	1
Q6654	C6764	1
Q6655	C6765	1
Q6656	C6766	1
Q6657	C6767	1
Q6658	C6768	1
Q6659	C6769	1
Q6661	C6771	1
Q6662	C6772	1
Q6663	C6773	1
Q6664	C6774	1
Q6665	C6775	1
Q6666	C6776	1
Q6667	C6777	1
Q6668	C6778	1
Q6669	C6779	1
Q6670	C6780	1
Q6671	C6781	1
Q6672	C6782	1
Q6673	C6783	1
Q6674	C6784	1
Q6675	C6785	1
Q6676	C6786	1
Q6677	C6787	1
Q6678	C6788	1
Q6679	C6790	1
Q6680	C6791	1
Q6681	C6792	1
Q6682	C6793	1
Q6683	C6794	1
Q6684	C6795	1
Q6685	C6796	1
Q6686	C6797	1
Q6687	C6798	1
Q6689	C6800	1
Q6690	C6801	1
Q6691	C6802	1
Q6692	C6803	1
Q6693	C6804	1
Q6694	C6805	1
Q6695	C6806	1
Q6696	C6807	1
Q6697	C6808	1
Q6698	C6809	1
Q6699	C6810	1
Q6700	C6811	1
Q6701	C6812	1
Q6702	C6813	1
Q6705	C6816	1
Q6706	C6817	1
Q6707	C6818	1
Q6708	C6819	1
Q6709	C6820	1
Q6710	C6821	1
Q6711	C6822	1
Q6712	C6823	1
Q6713	C6824	1
Q6715	C6826	1
Q6716	C6827	1
Q6717	C6829	1
Q6719	C6830	1
Q6722	C6833	1
Q6723	C6834	1
Q6724	C6835	1
Q6725	C6836	1
Q6726	C6837	1
Q6727	C6838	1
Q6728	C6839	1
Q6729	C6840	1
Q6730	C6841	1
Q6733	C6844	1
Q6734	C6845	1
Q6736	C6847	1
Q6737	C6849	1
Q6738	C6850	1
Q6739	C6851	1
Q6740	C6852	1
Q6741	C6853	1
Q6742	C6854	1
Q6743	C6855	1
Q6744	C6856	1
Q6745	C6857	1
Q6746	C6858	1
Q6747	C6859	1
Q6748	C6860	1
Q6751	C6863	1
Q6752	C6864	1
Q6753	C6865	1
Q6755	C6868	1
Q6757	C6870	1
Q6758	C6871	1
Q6759	C6872	1
Q6760	C6873	1
Q6761	C6874	1
Q6762	C6875	1
Q6763	C6876	1
Q6764	C6877	1
Q6765	C6878	1
Q6766	C6879	1
Q6767	C6880	1
Q6768	C6881	1
Q6771	C6884	1
Q6773	C6886	1
Q6774	C6887	1
Q6775	C6888	1
Q6776	C6889	1
Q6777	C6890	1
Q6778	C6891	1
Q6780	C6893	1
Q6781	C6894	1
Q6782	C6895	1
Q6783	C6896	1
Q6784	C6897	1
Q6785	C6898	1
Q6786	C6899	1
Q6787	C6900	1
Q6789	C6902	1
Q6792	C6905	1
Q6793	C6906	1
Q6794	C6907	1
Q6795	C6908	1
Q6796	C6909	1
Q6797	C6910	1
Q6798	C6911	1
Q6799	C6912	1
Q6802	C6915	1
Q6803	C6916	1
Q6804	C6917	1
Q6805	C6918	1
Q6806	C6919	1
Q6807	C6920	1
Q6808	C6921	1
Q6809	C6922	1
Q6811	C6924	1
Q6812	C6925	1
Q6814	C6927	1
Q6815	C6928	1
Q6816	C6929	1
Q6818	C6931	1
Q6819	C6932	1
Q6820	C6933	1
Q6821	C6934	1
Q6822	C6935	1
Q6823	C6936	1
Q6824	C6937	1
Q6825	C6938	1
Q6826	C6939	1
Q6827	C6940	1
Q6829	C6943	1
Q6830	C6944	1
Q6831	C6945	1
Q6832	C6946	1
Q6833	C6947	1
Q6834	C6948	1
Q6835	C6950	1
Q6836	C6951	1
Q6837	C6952	1
Q6838	C6953	1
Q6839	C6954	1
Q6840	C6955	1
Q6841	C6956	1
Q6842	C6957	1
Q6843	C6958	1
Q6844	C6959	1
Q6845	C6960	1
Q6846	C6961	1
Q6847	C6962	1
Q6848	C6963	1
Q6849	C6964	1
Q6850	C6965	1
Q6851	C6966	1
Q6852	C6967	1
Q6854	C6969	1
Q6855	C6970	1
Q6856	C6971	1
Q6857	C6972	1
Q6858	C6973	1
Q6859	C6974	1
Q6860	C6975	1
Q6861	C6976	1
Q6862	C6977	1
Q6863	C6978	1
Q6864	C6979	1
Q6865	C6980	1
Q6866	C6981	1
Q6868	C6983	1
Q6870	C6985	1
Q6871	C6986	1
Q6872	C6987	1
Q6873	C6988	1
Q6874	C6989	1
Q6875	C6990	1
Q6876	C6991	1
Q6877	C6992	1
Q6878	C6993	1
Q6879	C6994	1
Q6880	C6995	1
Q6881	C6996	1
Q6882	C6997	1
Q6883	C6998	1
Q6886	C7001	1
Q6887	C7002	1
Q6888	C7003	1
Q6889	C7004	1
Q6890	C7005	1
Q6891	C7006	1
Q6892	C7008	1
Q6893	C7009	1
Q6894	C7010	1
Q6895	C7011	1
Q6896	C7012	1
Q6897	C7013	1
Q6898	C7014	1
Q6899	C7015	1
Q6900	C7016	1
Q6901	C7017	1
Q6902	C7018	1
Q6903	C7019	1
Q6904	C7020	1
Q6905	C7021	1
Q6906	C7022	1
Q6907	C7023	1
Q6908	C7024	1
Q6909	C7025	1
Q6910	C7026	1
Q6911	C7027	1
Q6912	C7029	1
Q6913	C7030	1
Q6914	C7031	1
Q6915	C7032	1
Q6916	C7033	1
Q6917	C7034	1
Q6918	C7035	1
Q6919	C7036	1
Q6921	C7038	1
Q6922	C7039	1
Q6923	C7040	1
Q6924	C7041	1
Q6925	C7042	1
Q6926	C7043	1
Q6928	C7045	1
Q6929	C7046	1
Q6930	C7047	1
Q6932	C7049	1
Q6933	C7050	1
Q6934	C7051	1
Q6935	C7052	1
Q6936	C7053	1
Q6938	C7055	1
Q6939	C7056	1
Q6940	C7057	1
Q6941	C7058	1
Q6942	C7059	1
Q6943	C7060	1
Q6944	C7061	1
Q6945	C7062	1
Q6946	C7063	1
Q6947	C7064	1
Q6948	C7065	1
Q6949	C7066	1
Q6950	C7067	1
Q6951	C7068	1
Q6952	C7069	1
Q6953	C7070	1
Q6955	C7072	1
Q6956	C7073	1
Q6957	C7074	1
Q6958	C7075	1
Q6961	C7078	1
Q6962	C7079	1
Q6963	C7080	1
Q6964	C7081	1
Q6966	C7083	1
Q6967	C7084	1
Q6968	C7085	1
Q6969	C7086	1
Q6970	C7088	1
Q6971	C7090	1
Q6972	C7091	1
Q6973	C7092	1
Q6974	C7093	1
Q6975	C7094	1
Q6976	C7095	1
Q6977	C7096	1
Q6978	C7097	1
Q6979	C7098	1
Q6980	C7099	1
Q6981	C7100	1
Q6982	C7101	1
Q6983	C7102	1
Q6984	C7103	1
Q6985	C7104	1
Q6986	C7105	1
Q6988	C7108	1
Q6989	C7109	1
Q6990	C7110	1
Q6991	C7112	1
Q6992	C7113	1
Q6993	C7114	1
Q6994	C7115	1
Q6996	C7117	1
Q6997	C7118	1
Q6998	C7119	1
Q6999	C7120	1
Q7000	C7121	1
Q7002	C7123	1
Q7003	C7124	1
Q7004	C7125	1
Q7005	C7126	1
Q7006	C7127	1
Q7007	C7128	1
Q7008	C7129	1
Q7009	C7130	1
Q7010	C7131	1
Q7011	C7132	1
Q7012	C7134	1
Q7013	C7135	1
Q7014	C7136	1
Q7015	C7137	1
Q7016	C7138	1
Q7017	C7139	1
Q7018	C7140	1
Q7019	C7141	1
Q7020	C7142	1
Q7023	C7144	1
Q7025	C7146	1
Q7026	C7147	1
Q7027	C7148	1
Q7028	C7149	1
Q7029	C7150	1
Q7030	C7151	1
Q7031	C7152	1
Q7032	C7153	1
Q7033	C7154	1
Q7034	C7155	1
Q7035	C7156	1
Q7036	C7157	1
Q7037	C7158	1
Q7038	C7159	1
Q7039	C7160	1
Q7040	C7161	1
Q7041	C7162	1
Q7042	C7163	1
Q7043	C7164	1
Q7044	C7165	1
Q7045	C7166	1
Q7046	C7167	1
Q7047	C7168	1
Q7048	C7169	1
Q7049	C7170	1
Q7050	C7171	1
Q7051	C7172	1
Q7052	C7173	1
Q7053	C7174	1
Q7054	C7175	1
Q7055	C7176	1
Q7056	C7177	1
Q7057	C7178	1
Q7058	C7179	1
Q7059	C7181	1
Q7060	C7183	1
Q7061	C7184	1
Q7062	C7186	1
Q7064	C7188	1
Q7065	C7189	1
Q7067	C2917	1
Q7069	C7191	1
Q7070	C7192	1
Q7071	C7193	1
Q7072	C7194	1
Q7073	C7195	1
Q7074	C7196	1
Q7075	C7197	1
Q7076	C7198	1
Q7077	C7199	1
Q7078	C7200	1
Q7079	C7201	1
Q7080	C7202	1
Q7081	C7203	1
Q7082	C7204	1
Q7083	C7205	1
Q7084	C7206	1
Q7085	C7207	1
Q7086	C7208	1
Q7089	C7211	1
Q7090	C7212	1
Q7091	C7213	1
Q7092	C7214	1
Q7094	C7216	1
Q7096	C7219	1
Q7097	C7220	1
Q7098	C7221	1
Q7099	C7222	1
Q7100	C7224	1
Q7101	C7225	1
Q7102	C7226	1
Q7103	C7227	1
Q7104	C7228	1
Q7105	C7229	1
Q7107	C7231	1
Q7108	C7232	1
Q7109	C7233	1
Q7110	C7234	1
Q7111	C7235	1
Q7112	C7236	1
Q7113	C7237	1
Q7114	C7238	1
Q7115	C7239	1
Q7116	C7240	1
Q7117	C7241	1
Q7120	C7244	1
Q7122	C7246	1
Q7123	C7247	1
Q7124	C7248	1
Q7125	C7249	1
Q7127	C7252	1
Q7128	C7253	1
Q7129	C7254	1
Q7130	C7255	1
Q7131	C7256	1
Q7132	C7257	1
Q7134	C7259	1
Q7135	C7260	1
Q7136	C7261	1
Q7138	C7263	1
Q7139	C7265	1
Q7140	C7266	1
Q7141	C7267	1
Q7142	C7268	1
Q7143	C7269	1
Q7144	C7270	1
Q7145	C7271	1
Q7146	C7272	1
Q7147	C7273	1
Q7148	C7274	1
Q7149	C7275	1
Q7152	C7278	1
Q7154	C7280	1
Q7155	C7282	1
Q7156	C7283	1
Q7157	C7284	1
Q7158	C7285	1
Q7159	C7286	1
Q7160	C7287	1
Q7161	C7288	1
Q7162	C7289	1
Q7163	C7290	1
Q7164	C7291	1
Q7166	C7293	1
Q7167	C7294	1
Q7168	C7295	1
Q7169	C7296	1
Q7170	C7297	1
Q7171	C7298	1
Q7172	C7299	1
Q7173	C7300	1
Q7174	C7301	1
Q7175	C7302	1
Q7177	C7304	1
Q7178	C7305	1
Q7179	C7306	1
Q7180	C7307	1
Q7181	C7308	1
Q7182	C7309	1
Q7183	C7310	1
Q7184	C7311	1
Q7185	C7312	1
Q7186	C7313	1
Q7187	C7314	1
Q7188	C7315	1
Q7189	C7316	1
Q7190	C7317	1
Q7191	C7318	1
Q7192	C7319	1
Q7193	C7320	1
Q7194	C7321	1
Q7195	C7322	1
Q7196	C7323	1
Q7197	C7324	1
Q7198	C7325	1
Q7199	C7326	1
Q7200	C7327	1
Q7201	C7328	1
Q7202	C7329	1
Q7203	C7330	1
Q7204	C7331	1
Q7205	C7332	1
Q7206	C7333	1
Q7207	C7335	1
Q7208	C7336	1
Q7209	C7338	1
Q7211	C7340	1
Q7212	C7341	1
Q7213	C7342	1
Q7214	C7343	1
Q7215	C7344	1
Q7216	C7345	1
Q7217	C7347	1
Q7218	C7348	1
Q7220	C7350	1
Q7221	C7351	1
Q7222	C7352	1
Q7223	C7353	1
Q7224	C7354	1
Q7225	C7355	1
Q7226	C7356	1
Q7227	C7357	1
Q7228	C7358	1
Q7229	C7359	1
Q7230	C7360	1
Q7233	C7363	1
Q7234	C7364	1
Q7235	C7365	1
Q7236	C7366	1
Q7237	C7367	1
Q7238	C7368	1
Q7239	C7369	1
Q7240	C7370	1
Q7241	C7371	1
Q7242	C7372	1
Q7243	C7373	1
Q7244	C7375	1
Q7245	C7376	1
Q7246	C7377	1
Q7247	C7378	1
Q7248	C7379	1
Q7249	C7380	1
Q7250	C7381	1
Q7251	C7382	1
Q7252	C7383	1
Q7253	C7384	1
Q7254	C7385	1
Q7255	C7386	1
Q7256	C7387	1
Q7257	C7388	1
Q7258	C7389	1
Q7259	C7390	1
Q7260	C7392	1
Q7261	C7393	1
Q7262	C7394	1
Q7263	C7395	1
Q7264	C7396	1
Q7265	C7397	1
Q7266	C7398	1
Q7268	C7400	1
Q7269	C7401	1
Q7270	C7402	1
Q7271	C7403	1
Q7272	C7404	1
Q7273	C7405	1
Q7274	C7406	1
Q7275	C7407	1
Q7276	C7408	1
Q7277	C7409	1
Q7278	C7410	1
Q7279	C7411	1
Q7280	C7412	1
Q7281	C7413	1
Q7283	C7415	1
Q7284	C7416	1
Q7285	C7417	1
Q7286	C7418	1
Q7287	C7419	1
Q7288	C7420	1
Q7289	C7421	1
Q7290	C7422	1
Q7291	C7423	1
Q7292	C7424	1
Q7293	C7425	1
Q7294	C7426	1
Q7295	C7427	1
Q7296	C7428	1
Q7297	C7429	1
Q7298	C7430	1
Q7299	C7431	1
Q7300	C7432	1
Q7302	C7434	1
Q7303	C7435	1
Q7307	C7439	1
Q7308	C7440	1
Q7309	C7442	1
Q7310	C7443	1
Q7311	C7444	1
Q7312	C7445	1
Q7313	C7446	1
Q7314	C7447	1
Q7315	C7448	1
Q7316	C7449	1
Q7317	C7450	1
Q7318	C7451	1
Q7319	C7452	1
Q7320	C7453	1
Q7321	C7454	1
Q7322	C7455	1
Q7323	C7456	1
Q7324	C7457	1
Q7325	C7458	1
Q7326	C7459	1
Q7327	C7460	1
Q7328	C7461	1
Q7329	C7462	1
Q7330	C7463	1
Q7331	C7465	1
Q7332	C7466	1
Q7333	C7467	1
Q7334	C7468	1
Q7335	C7469	1
Q7337	C7471	1
Q7338	C7472	1
Q7341	C7475	1
Q7342	C7476	1
Q7343	C7477	1
Q7344	C6512	1
Q7345	C7478	1
Q7346	C7479	1
Q7348	C7481	1
Q7349	C7482	1
Q7350	C7483	1
Q7351	C7484	1
Q7352	C7485	1
Q7354	C7488	1
Q7355	C7489	1
Q7356	C7490	1
Q7357	C7491	1
Q7358	C7492	1
Q7359	C7493	1
Q7360	C7494	1
Q7361	C7495	1
Q7362	C7496	1
Q7363	C7497	1
Q7364	C7498	1
Q7365	C7499	1
Q7366	C7500	1
Q7367	C7501	1
Q7368	C7502	1
Q7369	C7503	1
Q7370	C7504	1
Q7372	C7506	1
Q7373	C7507	1
Q7374	C7509	1
Q7375	C7510	1
Q7376	C7511	1
Q7377	C7512	1
Q7378	C7513	1
Q7380	C7515	1
Q7381	C7516	1
Q7382	C7517	1
Q7383	C7518	1
Q7384	C7519	1
Q7385	C7520	1
Q7386	C7521	1
Q7387	C7522	1
Q7388	C7523	1
Q7389	C7524	1
Q7390	C7525	1
Q7391	C7526	1
Q7392	C7527	1
Q7393	C7528	1
Q7394	C7529	1
Q7395	C7530	1
Q7396	C7531	1
Q7397	C7532	1
Q7398	C7533	1
Q7400	C7535	1
Q7403	C7538	1
Q7404	C7539	1
Q7405	C7540	1
Q7406	C7541	1
Q7407	C7542	1
Q7408	C7543	1
Q7409	C7544	1
Q7410	C7545	1
Q7411	C7546	1
Q7412	C7547	1
Q7413	C7548	1
Q7415	C7550	1
Q7416	C7551	1
Q7417	C7552	1
Q7418	C7553	1
Q7419	C7554	1
Q7422	C7557	1
Q7423	C7558	1
Q7426	C7561	1
Q7427	C7562	1
Q7428	C7563	1
Q7429	C7564	1
Q7430	C7565	1
Q7431	C7566	1
Q7432	C7567	1
Q7434	C7569	1
Q7435	C7570	1
Q7436	C7571	1
Q7437	C7572	1
Q7438	C7573	1
Q7439	C7574	1
Q7440	C7575	1
Q7441	C7577	1
Q7442	C7578	1
Q7443	C7579	1
Q7444	C7580	1
Q7445	C7581	1
Q7446	C7582	1
Q7447	C7583	1
Q7448	C7584	1
Q7450	C7586	1
Q7451	C7587	1
Q7452	C7588	1
Q7453	C7589	1
Q7454	C7590	1
Q7456	C7592	1
Q7457	C7593	1
Q7458	C7594	1
Q7460	C7596	1
Q7461	C7597	1
Q7462	C7598	1
Q7463	C7599	1
Q7464	C7601	1
Q7465	C7602	1
Q7466	C7603	1
Q7467	C7604	1
Q7468	C7606	1
Q7469	C7607	1
Q7470	C7608	1
Q7471	C7609	1
Q7473	C7611	1
Q7474	C7612	1
Q7475	C7613	1
Q7476	C7614	1
Q7477	C7615	1
Q7478	C7616	1
Q7479	C7617	1
Q7480	C7618	1
Q7481	C7619	1
Q7482	C7620	1
Q7483	C7622	1
Q7484	C7623	1
Q7485	C7624	1
Q7486	C7625	1
Q7487	C7626	1
Q7488	C7627	1
Q7490	C7629	1
Q7492	C7631	1
Q7493	C7632	1
Q7494	C7633	1
Q7495	C7634	1
Q7496	C7635	1
Q7497	C7638	1
Q7498	C7640	1
Q7499	C7641	1
Q7500	C7642	1
Q7501	C7643	1
Q7502	C7644	1
Q7503	C7645	1
Q7504	C7646	1
Q7507	C7650	1
Q7509	C7652	1
Q7510	C7653	1
Q7511	C7654	1
Q7512	C7655	1
Q7513	C7656	1
Q7514	C7657	1
Q7515	C7658	1
Q7516	C7659	1
Q7517	C7660	1
Q7518	C7661	1
Q7519	C7663	1
Q7520	C7664	1
Q7522	C7666	1
Q7523	C7667	1
Q7526	C7670	1
Q7527	C7671	1
Q7528	C7673	1
Q7529	C7674	1
Q7530	C7675	1
Q7532	C7677	1
Q7533	C7678	1
Q7534	C7679	1
Q7535	C7680	1
Q7536	C7681	1
Q7537	C7682	1
Q7538	C7683	1
Q7539	C7684	1
Q7540	C7685	1
Q7541	C7686	1
Q7542	C7687	1
Q7543	C7688	1
Q7545	C7690	1
Q7547	C7692	1
Q7548	C7693	1
Q7549	C7694	1
Q7550	C7695	1
Q7551	C7696	1
Q7553	C7698	1
Q7554	C7699	1
Q7555	C7700	1
Q7556	C7701	1
Q7557	C7702	1
Q7558	C7703	1
Q7559	C7705	1
Q7560	C7706	1
Q7561	C7707	1
Q7562	C7708	1
Q7563	C7709	1
Q7564	C7710	1
Q7565	C7711	1
Q7567	C7714	1
Q7568	C7715	1
Q7570	C7717	1
Q7573	C7720	1
Q7574	C7721	1
Q7575	C7722	1
Q7576	C7723	1
Q7577	C7724	1
Q7578	C7725	1
Q7579	C7726	1
Q7580	C7727	1
Q7581	C7728	1
Q7582	C7729	1
Q7583	C7730	1
Q7584	C7731	1
Q7585	C7732	1
Q7587	C7734	1
Q7588	C7735	1
Q7589	C7736	1
Q7590	C7737	1
Q7591	C7738	1
Q7592	C7739	1
Q7593	C7740	1
Q7594	C7741	1
Q7595	C7742	1
Q7596	C7743	1
Q7597	C7744	1
Q7598	C7745	1
Q7599	C7746	1
Q7600	C7747	1
Q7601	C7748	1
Q7602	C7749	1
Q7603	C7750	1
Q7604	C7751	1
Q7605	C7752	1
Q7606	C7754	1
Q7607	C7755	1
Q7609	C7757	1
Q7611	C7759	1
Q7612	C7760	1
Q7613	C7761	1
Q7614	C7762	1
Q7615	C7763	1
Q7616	C7764	1
Q7617	C7765	1
Q7618	C7766	1
Q7619	C7767	1
Q7620	C7768	1
Q7621	C7769	1
Q7622	C7770	1
Q7623	C7771	1
Q7624	C7772	1
Q7625	C7773	1
Q7626	C7774	1
Q7627	C7775	1
Q7629	C7777	1
Q7630	C7778	1
Q7631	C7779	1
Q7632	C7780	1
Q7633	C7781	1
Q7635	C7783	1
Q7636	C7784	1
Q7637	C7785	1
Q7638	C7786	1
Q7639	C7787	1
Q7640	C7788	1
Q7641	C7789	1
Q7642	C7790	1
Q7643	C7791	1
Q7644	C7792	1
Q7645	C7793	1
Q7648	C7796	1
Q7649	C7797	1
Q7650	C7798	1
Q7651	C7799	1
Q7652	C7800	1
Q7653	C7801	1
Q7654	C7802	1
Q7656	C7803	1
Q7657	C7804	1
Q7658	C7805	1
Q7659	C7806	1
Q7660	C7807	1
Q7661	C7808	1
Q7662	C7810	1
Q7663	C7811	1
Q7664	C7812	1
Q7665	C7813	1
Q7666	C7814	1
Q7667	C7815	1
Q7668	C7817	1
Q7669	C7818	1
Q7671	C7820	1
Q7672	C7821	1
Q7673	C7822	1
Q7674	C7823	1
Q7675	C7824	1
Q7677	C7826	1
Q7678	C7827	1
Q7679	C7828	1
Q7680	C7829	1
Q7681	C7830	1
Q7682	C7831	1
Q7683	C7832	1
Q7684	C7833	1
Q7685	C7834	1
Q7686	C7835	1
Q7687	C7836	1
Q7688	C7837	1
Q7689	C7838	1
Q7690	C7839	1
Q7691	C7840	1
Q7692	C7841	1
Q7693	C7842	1
Q7694	C7843	1
Q7695	C7844	1
Q7696	C7845	1
Q7697	C7847	1
Q7699	C7849	1
Q7700	C7850	1
Q7701	C7851	1
Q7702	C7852	1
Q7703	C7853	1
Q7704	C7855	1
Q7705	C7856	1
Q7706	C7857	1
Q7707	C7858	1
Q7708	C7859	1
Q7709	C7860	1
Q7710	C7861	1
Q7711	C7862	1
Q7712	C7863	1
Q7714	C7865	1
Q7715	C7866	1
Q7716	C7867	1
Q7717	C7868	1
Q7718	C7869	1
Q7719	C7870	1
Q7720	C7871	1
Q7721	C7872	1
Q7722	C7873	1
Q7723	C7874	1
Q7724	C7875	1
Q7725	C7876	1
Q7726	C7877	1
Q7727	C7878	1
Q7728	C7879	1
Q7729	C7880	1
Q7730	C7881	1
Q7731	C7882	1
Q7732	C7883	1
Q7733	C7884	1
Q7734	C7885	1
Q7735	C7886	1
Q7736	C7887	1
Q7737	C7888	1
Q7738	C7889	1
Q7740	C7891	1
Q7741	C7892	1
Q7742	C7893	1
Q7743	C7894	1
Q7744	C7895	1
Q7745	C7896	1
Q7746	C7897	1
Q7747	C7898	1
Q7748	C7899	1
Q7749	C7900	1
Q7750	C7901	1
Q7751	C7902	1
Q7752	C7903	1
Q7753	C7904	1
Q7754	C7905	1
Q7755	C7906	1
Q7757	C7908	1
Q7758	C7909	1
Q7759	C7910	1
Q7760	C7911	1
Q7761	C7912	1
Q7762	C7913	1
Q7763	C7914	1
Q7764	C7915	1
Q7765	C7916	1
Q7766	C7917	1
Q7767	C7918	1
Q7768	C7919	1
Q7769	C7920	1
Q7771	C7922	1
Q7772	C7923	1
Q7773	C7924	1
Q7774	C7925	1
Q7775	C7926	1
Q7776	C7927	1
Q7778	C7928	1
Q7779	C7929	1
Q7780	C7930	1
Q7781	C7931	1
Q7783	C7933	1
Q7784	C7934	1
Q7785	C7935	1
Q7787	C7937	1
Q7788	C7938	1
Q7789	C7939	1
Q7790	C7940	1
Q7791	C7941	1
Q7792	C7942	1
Q7793	C7943	1
Q7794	C7944	1
Q7795	C7945	1
Q7796	C7946	1
Q7797	C7947	1
Q7798	C7948	1
Q7799	C7949	1
Q7800	C7950	1
Q7801	C7951	1
Q7802	C5261	1
Q7803	C7952	1
Q7804	C7953	1
Q7805	C7954	1
Q7806	C7955	1
Q7807	C7956	1
Q7808	C7957	1
Q7809	C7958	1
Q7810	C7959	1
Q7811	C7960	1
Q7812	C7961	1
Q7813	C7962	1
Q7814	C7963	1
Q7815	C7964	1
Q7816	C7965	1
Q7817	C7966	1
Q7818	C7967	1
Q7819	C7968	1
Q7820	C7970	1
Q7821	C7971	1
Q7822	C7972	1
Q7823	C7973	1
Q7824	C7974	1
Q7825	C7975	1
Q7826	C7976	1
Q7827	C7977	1
Q7828	C7978	1
Q7829	C7979	1
Q7830	C7980	1
Q7831	C7981	1
Q7832	C7982	1
Q7833	C7983	1
Q7834	C7985	1
Q7836	C7987	1
Q7837	C7988	1
Q7838	C7989	1
Q7839	C7990	1
Q7840	C7991	1
Q7841	C7992	1
Q7842	C7997	1
Q7843	C7998	1
Q7844	C7999	1
Q7845	C8000	1
Q7846	C8001	1
Q7847	C8002	1
Q7848	C8003	1
Q7849	C8004	1
Q7850	C8005	1
Q7851	C8006	1
Q7852	C8007	1
Q7853	C8008	1
Q7854	C8009	1
Q7855	C8010	1
Q7856	C8011	1
Q7857	C8012	1
Q7858	C8014	1
Q7859	C8015	1
Q7860	C8016	1
Q7862	C8018	1
Q7863	C8019	1
Q7864	C8020	1
Q7865	C8021	1
Q7866	C8022	1
Q7867	C8023	1
Q7868	C8024	1
Q7869	C8025	1
Q7870	C8026	1
Q7871	C8027	1
Q7872	C8028	1
Q7873	C8029	1
Q7874	C8030	1
Q7875	C8031	1
Q7876	C8032	1
Q7877	C8033	1
Q7878	C8034	1
Q7879	C8035	1
Q7880	C8036	1
Q7882	C8038	1
Q7883	C8039	1
Q7884	C8040	1
Q7887	C8042	1
Q7888	C8042	1
Q7889	C8042	1
Q7891	C8043	1
Q7892	C8044	1
Q7893	C8045	1
Q7894	C8046	1
Q7895	C8047	1
Q7896	C8048	1
Q7897	C8049	1
Q7898	C8050	1
Q7899	C8051	1
Q7900	C8052	1
Q7901	C8053	1
Q7902	C8054	1
Q7903	C8055	1
Q7904	C8056	1
Q7905	C8057	1
Q7906	C8058	1
Q7907	C8059	1
Q7908	C8060	1
Q7909	C8061	1
Q7910	C8062	1
Q7912	C8064	1
Q7913	C8065	1
Q7914	C8066	1
Q7915	C8067	1
Q7916	C8068	1
Q7917	C8069	1
Q7918	C8070	1
Q7919	C8071	1
Q7920	C8072	1
Q7924	C8076	1
Q7925	C8077	1
Q7926	C8079	1
Q7927	C5949	1
Q7928	C8080	1
Q7929	C8081	1
Q7930	C8082	1
Q7931	C8083	1
Q7932	C8084	1
Q7933	C8085	1
Q7935	C8087	1
Q7936	C8088	1
Q7937	C8089	1
Q7938	C8090	1
Q7939	C8091	1
Q7940	C8092	1
Q7941	C8093	1
Q7942	C8094	1
Q7943	C8095	1
Q7944	C8096	1
Q7945	C8097	1
Q7946	C8098	1
Q7947	C8099	1
Q7948	C8100	1
Q7949	C8101	1
Q7950	C8102	1
Q7951	C8103	1
Q7952	C8104	1
Q7953	C8105	1
Q7954	C8106	1
Q7956	C8108	1
Q7957	C8109	1
Q7958	C8110	1
Q7959	C8112	1
Q7960	C8113	1
Q7961	C8114	1
Q7962	C8115	1
Q7964	C8117	1
Q7965	C8118	1
Q7966	C8121	1
Q7967	C8122	1
Q7968	C8123	1
Q7969	C8124	1
Q7970	C8125	1
Q7971	C8126	1
Q7972	C8127	1
Q7973	C8128	1
Q7974	C8129	1
Q7975	C8130	1
Q7976	C8131	1
Q7977	C8132	1
Q7978	C8133	1
Q7980	C8135	1
Q7981	C8136	1
Q7982	C8137	1
Q7983	C8138	1
Q7984	C8139	1
Q7985	C8140	1
Q7986	C8141	1
Q7987	C8142	1
Q7988	C8143	1
Q7989	C8145	1
Q7990	C8146	1
Q7991	C8147	1
Q7992	C8148	1
Q7993	C8149	1
Q7994	C8150	1
Q7995	C8151	1
Q7996	C8153	1
Q7997	C8154	1
Q7998	C8155	1
Q7999	C8156	1
Q8000	C8157	1
Q8001	C8158	1
Q8002	C8159	1
Q8003	C8160	1
Q8004	C8161	1
Q8005	C8162	1
Q8006	C8163	1
Q8007	C8164	1
Q8008	C8165	1
Q8009	C8166	1
Q8010	C8167	1
Q8011	C8168	1
Q8012	C2917	1
Q8013	C8169	1
Q8014	C8170	1
Q8015	C8171	1
Q8016	C8172	1
Q8017	C8173	1
Q8018	C8174	1
Q8019	C8175	1
Q8021	C8177	1
Q8022	C8178	1
Q8024	C8180	1
Q8026	C8182	1
Q8027	C8183	1
Q8028	C8184	1
Q8029	C8185	1
Q8030	C8186	1
Q8031	C8187	1
Q8032	C8188	1
